date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,ticker,exercise_style
23/5/2012,21/7/2012,C,240000,330.05,331.9,0,0.877171,AAPL,A
23/5/2012,21/7/2012,C,245000,324.75,327.25,0,0.865437,AAPL,A
23/5/2012,21/7/2012,C,250000,320.05,321.95,10,0.845116,AAPL,A
23/5/2012,21/7/2012,C,255000,315.05,317.15,0,0.855448,AAPL,A
23/5/2012,21/7/2012,C,260000,309.8,312.3,0,0.821379,AAPL,A
23/5/2012,21/7/2012,C,265000,304.8,307.3,0,0.802042,AAPL,A
23/5/2012,21/7/2012,C,270000,299.8,302.3,0,0.783077,AAPL,A
23/5/2012,21/7/2012,C,275000,295.3,297.1,0,0.801705,AAPL,A
23/5/2012,21/7/2012,C,280000,290.1,292.2,0,0.771698,AAPL,A
23/5/2012,21/7/2012,C,285000,284.85,287.4,0,0.747531,AAPL,A
23/5/2012,21/7/2012,C,290000,279.85,282.4,0,0.729629,AAPL,A
23/5/2012,21/7/2012,C,295000,275.15,277.25,0,0.728369,AAPL,A
23/5/2012,21/7/2012,C,300000,270.2,272.15,5,0.705671,AAPL,A
23/5/2012,21/7/2012,C,305000,265.2,267.3,0,0.703151,AAPL,A
23/5/2012,21/7/2012,C,310000,260.4,262.25,4,0.699088,AAPL,A
23/5/2012,21/7/2012,C,315000,255.2,257.4,0,0.67785,AAPL,A
23/5/2012,21/7/2012,C,320000,250.45,252.3,0,0.673026,AAPL,A
23/5/2012,21/7/2012,C,325000,245.25,247.45,0,0.652539,AAPL,A
23/5/2012,21/7/2012,C,330000,240.3,242.5,0,0.643517,AAPL,A
23/5/2012,21/7/2012,C,335000,235.4,237.35,0,0.623685,AAPL,A
23/5/2012,21/7/2012,C,340000,230.3,232.55,0,0.614624,AAPL,A
23/5/2012,21/7/2012,C,345000,225.45,227.6,0,0.611372,AAPL,A
23/5/2012,21/7/2012,C,350000,220.5,222.5,1,0.59249,AAPL,A
23/5/2012,21/7/2012,C,355000,215.55,217.55,1,0.582685,AAPL,A
23/5/2012,21/7/2012,C,360000,210.5,212.75,0,0.575307,AAPL,A
23/5/2012,21/7/2012,C,365000,205.55,207.85,0,0.567391,AAPL,A
23/5/2012,21/7/2012,C,370000,200.6,202.8,2,0.551955,AAPL,A
23/5/2012,21/7/2012,C,375000,195.7,197.9,0,0.545837,AAPL,A
23/5/2012,21/7/2012,C,380000,190.8,192.85,0,0.532732,AAPL,A
23/5/2012,21/7/2012,C,385000,185.75,187.8,0,0.513368,AAPL,A
23/5/2012,21/7/2012,C,390000,180.9,183.15,0,0.518122,AAPL,A
23/5/2012,21/7/2012,C,395000,175.85,177.95,5,0.493732,AAPL,A
23/5/2012,21/7/2012,C,400000,171,172.5,17,0.467233,AAPL,A
23/5/2012,21/7/2012,C,405000,166,168.2,0,0.478316,AAPL,A
23/5/2012,21/7/2012,C,410000,161.1,163.2,0,0.466765,AAPL,A
23/5/2012,21/7/2012,C,415000,156.25,158.25,2,0.45816,AAPL,A
23/5/2012,21/7/2012,C,420000,151.3,153.7,1,0.457359,AAPL,A
23/5/2012,21/7/2012,C,425000,146.4,148.85,0,0.44883,AAPL,A
23/5/2012,21/7/2012,C,430000,141.55,143.5,0,0.42896,AAPL,A
23/5/2012,21/7/2012,C,435000,136.9,138.55,2,0.423817,AAPL,A
23/5/2012,21/7/2012,C,440000,132.45,133.5,32,0.419952,AAPL,A
23/5/2012,21/7/2012,C,445000,127.85,128.75,0,0.417908,AAPL,A
23/5/2012,21/7/2012,C,450000,123.05,123.95,21,0.410045,AAPL,A
23/5/2012,21/7/2012,C,455000,118.4,119.2,0,0.404999,AAPL,A
23/5/2012,21/7/2012,C,460000,113.65,114.5,0,0.398278,AAPL,A
23/5/2012,21/7/2012,C,465000,108.9,109.8,2,0.390851,AAPL,A
23/5/2012,21/7/2012,C,470000,104.35,105.2,2,0.386855,AAPL,A
23/5/2012,21/7/2012,C,475000,99.75,100.6,104,0.381153,AAPL,A
23/5/2012,21/7/2012,C,480000,95.3,96.15,3346,0.378119,AAPL,A
23/5/2012,21/7/2012,C,485000,90.65,91.55,2,0.370001,AAPL,A
23/5/2012,21/7/2012,C,490000,86.3,87.15,12,0.36641,AAPL,A
23/5/2012,21/7/2012,C,495000,82,82.85,25,0.363085,AAPL,A
23/5/2012,21/7/2012,C,500000,77.85,78.5,419,0.359445,AAPL,A
23/5/2012,21/7/2012,C,505000,73.6,74.3,31,0.355014,AAPL,A
23/5/2012,21/7/2012,C,510000,69.6,70.15,129,0.35188,AAPL,A
23/5/2012,21/7/2012,C,515000,65.5,66.15,69,0.347869,AAPL,A
23/5/2012,21/7/2012,C,520000,61.6,62.2,194,0.344459,AAPL,A
23/5/2012,21/7/2012,C,525000,57.85,58.35,77,0.341488,AAPL,A
23/5/2012,21/7/2012,C,530000,54.45,54.7,560,0.340858,AAPL,A
23/5/2012,21/7/2012,C,535000,50.85,51.1,685,0.337729,AAPL,A
23/5/2012,21/7/2012,C,540000,47.4,47.6,858,0.334791,AAPL,A
23/5/2012,21/7/2012,C,545000,44.1,44.25,593,0.332307,AAPL,A
23/5/2012,21/7/2012,C,550000,40.9,40.95,4384,0.329285,AAPL,A
23/5/2012,21/7/2012,C,555000,37.85,37.95,1216,0.327421,AAPL,A
23/5/2012,21/7/2012,C,560000,34.9,35.05,2476,0.325233,AAPL,A
23/5/2012,21/7/2012,C,565000,32.1,32.25,1259,0.322968,AAPL,A
23/5/2012,21/7/2012,C,570000,29.45,29.6,3580,0.320882,AAPL,A
23/5/2012,21/7/2012,C,575000,26.95,27.1,2290,0.318993,AAPL,A
23/5/2012,21/7/2012,C,580000,24.6,24.7,2348,0.316992,AAPL,A
23/5/2012,21/7/2012,C,585000,22.4,22.5,1130,0.315418,AAPL,A
23/5/2012,21/7/2012,C,590000,20.3,20.45,3535,0.31376,AAPL,A
23/5/2012,21/7/2012,C,595000,18.4,18.5,1476,0.312292,AAPL,A
23/5/2012,21/7/2012,C,600000,16.6,16.7,3665,0.310768,AAPL,A
23/5/2012,21/7/2012,C,605000,14.95,15.05,443,0.309554,AAPL,A
23/5/2012,21/7/2012,C,610000,13.45,13.55,691,0.308685,AAPL,A
23/5/2012,21/7/2012,C,615000,12.05,12.15,527,0.307609,AAPL,A
23/5/2012,21/7/2012,C,620000,10.8,10.9,942,0.307052,AAPL,A
23/5/2012,21/7/2012,C,625000,9.6,9.75,564,0.306079,AAPL,A
23/5/2012,21/7/2012,C,630000,8.6,8.7,1223,0.305815,AAPL,A
23/5/2012,21/7/2012,C,635000,7.65,7.75,468,0.305336,AAPL,A
23/5/2012,21/7/2012,C,640000,6.8,6.9,602,0.305068,AAPL,A
23/5/2012,21/7/2012,C,645000,6.05,6.15,368,0.305142,AAPL,A
23/5/2012,21/7/2012,C,650000,5.35,5.45,1597,0.304833,AAPL,A
23/5/2012,21/7/2012,C,655000,4.75,4.85,302,0.305119,AAPL,A
23/5/2012,21/7/2012,C,660000,4.2,4.3,977,0.305188,AAPL,A
23/5/2012,21/7/2012,C,665000,3.75,3.85,991,0.306258,AAPL,A
23/5/2012,21/7/2012,C,670000,3.3,3.4,406,0.306252,AAPL,A
23/5/2012,21/7/2012,C,675000,2.91,3.05,212,0.307074,AAPL,A
23/5/2012,21/7/2012,C,680000,2.58,2.72,319,0.307937,AAPL,A
23/5/2012,21/7/2012,C,685000,2.32,2.41,284,0.309119,AAPL,A
23/5/2012,21/7/2012,C,690000,2.06,2.14,49,0.309968,AAPL,A
23/5/2012,21/7/2012,C,695000,1.86,1.96,36,0.312438,AAPL,A
23/5/2012,21/7/2012,C,700000,1.68,1.77,377,0.314395,AAPL,A
23/5/2012,21/7/2012,C,705000,1.49,1.58,62,0.315404,AAPL,A
23/5/2012,21/7/2012,C,710000,1.31,1.4,41,0.315951,AAPL,A
23/5/2012,21/7/2012,C,715000,1.15,1.32,38,0.318405,AAPL,A
23/5/2012,21/7/2012,C,720000,0.99,1.21,68,0.319482,AAPL,A
23/5/2012,21/7/2012,C,725000,0.89,1.1,3,0.32143,AAPL,A
23/5/2012,21/7/2012,C,730000,0.81,0.98,18,0.323033,AAPL,A
23/5/2012,21/7/2012,C,735000,0.72,0.9,14,0.324922,AAPL,A
23/5/2012,21/7/2012,C,740000,0.67,0.82,236,0.327602,AAPL,A
23/5/2012,21/7/2012,C,745000,0.58,0.72,4,0.327541,AAPL,A
23/5/2012,21/7/2012,C,750000,0.53,0.66,259,0.329906,AAPL,A
23/5/2012,21/7/2012,C,755000,0.5,0.61,0,0.333129,AAPL,A
23/5/2012,21/7/2012,C,760000,0.47,0.58,1,0.33695,AAPL,A
23/5/2012,21/7/2012,C,765000,0.38,0.54,1,0.337024,AAPL,A
23/5/2012,21/7/2012,C,770000,0.36,0.52,0,0.341211,AAPL,A
23/5/2012,21/7/2012,C,775000,0.34,0.51,1,0.345775,AAPL,A
23/5/2012,21/7/2012,C,780000,0.32,0.48,0,0.349043,AAPL,A
23/5/2012,21/7/2012,C,785000,0.29,0.46,0,0.352059,AAPL,A
23/5/2012,21/7/2012,C,790000,0.27,0.44,0,0.355455,AAPL,A
23/5/2012,21/7/2012,C,795000,0.27,0.43,0,0.360654,AAPL,A
23/5/2012,21/7/2012,C,800000,0.25,0.42,38,0.364406,AAPL,A
23/5/2012,21/7/2012,C,805000,0.21,0.42,0,0.367262,AAPL,A
23/5/2012,21/7/2012,C,810000,0.21,0.4,0,0.371402,AAPL,A
23/5/2012,21/7/2012,C,815000,0.14,0.38,0,0.369689,AAPL,A
23/5/2012,21/7/2012,C,820000,0.15,0.38,0,0.375997,AAPL,A
23/5/2012,21/7/2012,C,825000,0.15,0.36,0,0.379658,AAPL,A
23/5/2012,21/7/2012,C,830000,0.15,0.36,0,0.385008,AAPL,A
23/5/2012,21/7/2012,C,835000,0.16,0.34,0,0.389404,AAPL,A
23/5/2012,21/7/2012,C,840000,0.16,0.31,0,0.391818,AAPL,A
23/5/2012,21/7/2012,C,845000,0.16,0.32,0,0.397974,AAPL,A
23/5/2012,21/7/2012,C,850000,0.17,0.31,6,0.403128,AAPL,A
23/5/2012,21/7/2012,C,855000,0.05,0.27,0,0.390171,AAPL,A
23/5/2012,21/7/2012,C,860000,0.06,0.26,0,0.395071,AAPL,A
23/5/2012,21/7/2012,C,865000,0.04,0.26,0,0.397191,AAPL,A
23/5/2012,21/7/2012,C,870000,0.05,0.24,0,0.400559,AAPL,A
23/5/2012,21/7/2012,C,875000,0.05,0.23,0,0.403829,AAPL,A
23/5/2012,21/7/2012,C,880000,0.05,0.23,6,0.408535,AAPL,A
23/5/2012,21/7/2012,C,885000,0.01,0.27,8,0.413207,AAPL,A
23/5/2012,21/7/2012,C,890000,0,0.25,5,0.413022,AAPL,A
23/5/2012,21/7/2012,C,900000,0.09,0.2,11,0.428573,AAPL,A
23/5/2012,21/7/2012,C,910000,0,0.26,5,0.432795,AAPL,A
23/5/2012,21/7/2012,C,920000,0,0.23,2,0.436283,AAPL,A
23/5/2012,21/7/2012,C,930000,0,0.23,0,0.444948,AAPL,A
23/5/2012,21/7/2012,C,940000,0,0.11,0,0.423402,AAPL,A
23/5/2012,21/7/2012,C,950000,0,0.08,0,0.419753,AAPL,A
23/5/2012,21/7/2012,C,960000,0,0.08,1,0.427472,AAPL,A
23/5/2012,21/7/2012,P,185000,0.01,0.09,0,0.949571,AAPL,A
23/5/2012,21/7/2012,P,190000,0.01,0.12,0,0.949833,AAPL,A
23/5/2012,21/7/2012,P,195000,0.01,0.12,11,0.928266,AAPL,A
23/5/2012,21/7/2012,P,200000,0.01,0.1,0,0.893742,AAPL,A
23/5/2012,21/7/2012,P,205000,0.02,0.12,0,0.892805,AAPL,A
23/5/2012,21/7/2012,P,210000,0.02,0.12,0,0.872695,AAPL,A
23/5/2012,21/7/2012,P,215000,0.03,0.13,0,0.863759,AAPL,A
23/5/2012,21/7/2012,P,220000,0.02,0.13,0,0.839255,AAPL,A
23/5/2012,21/7/2012,P,225000,0.02,0.14,0,0.825405,AAPL,A
23/5/2012,21/7/2012,P,230000,0.02,0.14,3,0.806867,AAPL,A
23/5/2012,21/7/2012,P,235000,0.03,0.16,0,0.801897,AAPL,A
23/5/2012,21/7/2012,P,240000,0.07,0.18,0,0.805611,AAPL,A
23/5/2012,21/7/2012,P,245000,0.08,0.2,0,0.796728,AAPL,A
23/5/2012,21/7/2012,P,250000,0.05,0.21,0,0.772859,AAPL,A
23/5/2012,21/7/2012,P,255000,0.11,0.23,0,0.777044,AAPL,A
23/5/2012,21/7/2012,P,260000,0.12,0.24,100,0.764215,AAPL,A
23/5/2012,21/7/2012,P,265000,0.14,0.25,100,0.753503,AAPL,A
23/5/2012,21/7/2012,P,270000,0.13,0.25,0,0.734247,AAPL,A
23/5/2012,21/7/2012,P,275000,0.16,0.27,0,0.727463,AAPL,A
23/5/2012,21/7/2012,P,280000,0.15,0.26,0,0.706955,AAPL,A
23/5/2012,21/7/2012,P,285000,0.16,0.28,0,0.696182,AAPL,A
23/5/2012,21/7/2012,P,290000,0.18,0.29,0,0.685196,AAPL,A
23/5/2012,21/7/2012,P,295000,0.23,0.27,0,0.674042,AAPL,A
23/5/2012,21/7/2012,P,300000,0.25,0.31,78,0.667138,AAPL,A
23/5/2012,21/7/2012,P,305000,0.27,0.34,41,0.658178,AAPL,A
23/5/2012,21/7/2012,P,310000,0.28,0.36,0,0.646332,AAPL,A
23/5/2012,21/7/2012,P,315000,0.31,0.39,4,0.637953,AAPL,A
23/5/2012,21/7/2012,P,320000,0.33,0.41,0,0.626946,AAPL,A
23/5/2012,21/7/2012,P,325000,0.35,0.42,20,0.614787,AAPL,A
23/5/2012,21/7/2012,P,330000,0.39,0.46,5,0.607449,AAPL,A
23/5/2012,21/7/2012,P,335000,0.39,0.47,35,0.593269,AAPL,A
23/5/2012,21/7/2012,P,340000,0.41,0.52,62,0.584479,AAPL,A
23/5/2012,21/7/2012,P,345000,0.42,0.52,6,0.570468,AAPL,A
23/5/2012,21/7/2012,P,350000,0.44,0.55,6,0.559789,AAPL,A
23/5/2012,21/7/2012,P,355000,0.5,0.59,11,0.552652,AAPL,A
23/5/2012,21/7/2012,P,360000,0.54,0.65,21,0.544941,AAPL,A
23/5/2012,21/7/2012,P,365000,0.57,0.68,23,0.534255,AAPL,A
23/5/2012,21/7/2012,P,370000,0.62,0.71,51,0.524643,AAPL,A
23/5/2012,21/7/2012,P,375000,0.65,0.77,108,0.515362,AAPL,A
23/5/2012,21/7/2012,P,380000,0.69,0.8,23,0.504777,AAPL,A
23/5/2012,21/7/2012,P,385000,0.76,0.87,28,0.497527,AAPL,A
23/5/2012,21/7/2012,P,390000,0.82,0.94,27,0.489302,AAPL,A
23/5/2012,21/7/2012,P,395000,0.85,0.99,20,0.478547,AAPL,A
23/5/2012,21/7/2012,P,400000,0.95,1.09,71,0.472484,AAPL,A
23/5/2012,21/7/2012,P,405000,1,1.16,19,0.462774,AAPL,A
23/5/2012,21/7/2012,P,410000,1.12,1.27,125,0.456643,AAPL,A
23/5/2012,21/7/2012,P,415000,1.23,1.38,50,0.449511,AAPL,A
23/5/2012,21/7/2012,P,420000,1.37,1.44,161,0.441237,AAPL,A
23/5/2012,21/7/2012,P,425000,1.43,1.63,69,0.433924,AAPL,A
23/5/2012,21/7/2012,P,430000,1.64,1.74,363,0.427845,AAPL,A
23/5/2012,21/7/2012,P,435000,1.75,1.89,48,0.419634,AAPL,A
23/5/2012,21/7/2012,P,440000,1.98,2.05,190,0.413863,AAPL,A
23/5/2012,21/7/2012,P,445000,2.19,2.25,101,0.407721,AAPL,A
23/5/2012,21/7/2012,P,450000,2.41,2.47,464,0.401392,AAPL,A
23/5/2012,21/7/2012,P,455000,2.67,2.72,291,0.395549,AAPL,A
23/5/2012,21/7/2012,P,460000,2.95,3.05,588,0.390527,AAPL,A
23/5/2012,21/7/2012,P,465000,3.25,3.35,412,0.384433,AAPL,A
23/5/2012,21/7/2012,P,470000,3.6,3.7,209,0.378929,AAPL,A
23/5/2012,21/7/2012,P,475000,4,4.15,275,0.374474,AAPL,A
23/5/2012,21/7/2012,P,480000,4.45,4.6,679,0.369598,AAPL,A
23/5/2012,21/7/2012,P,485000,4.95,5.1,769,0.364853,AAPL,A
23/5/2012,21/7/2012,P,490000,5.55,5.65,966,0.360627,AAPL,A
23/5/2012,21/7/2012,P,495000,6.2,6.35,1109,0.357241,AAPL,A
23/5/2012,21/7/2012,P,500000,6.9,7,1647,0.352632,AAPL,A
23/5/2012,21/7/2012,P,505000,7.7,7.8,464,0.349074,AAPL,A
23/5/2012,21/7/2012,P,510000,8.6,8.7,441,0.345903,AAPL,A
23/5/2012,21/7/2012,P,515000,9.55,9.7,608,0.342624,AAPL,A
23/5/2012,21/7/2012,P,520000,10.65,10.75,1215,0.339513,AAPL,A
23/5/2012,21/7/2012,P,525000,11.8,11.95,806,0.336453,AAPL,A
23/5/2012,21/7/2012,P,530000,13.1,13.25,1482,0.333731,AAPL,A
23/5/2012,21/7/2012,P,535000,14.5,14.65,1535,0.330904,AAPL,A
23/5/2012,21/7/2012,P,540000,16.05,16.2,1705,0.328532,AAPL,A
23/5/2012,21/7/2012,P,545000,17.7,17.85,1659,0.325957,AAPL,A
23/5/2012,21/7/2012,P,550000,19.5,19.65,4281,0.32371,AAPL,A
23/5/2012,21/7/2012,P,555000,21.45,21.6,2121,0.321698,AAPL,A
23/5/2012,21/7/2012,P,560000,23.5,23.65,1856,0.319341,AAPL,A
23/5/2012,21/7/2012,P,565000,25.75,25.85,1440,0.317443,AAPL,A
23/5/2012,21/7/2012,P,570000,28.1,28.2,1518,0.31541,AAPL,A
23/5/2012,21/7/2012,P,575000,30.55,30.7,1185,0.313274,AAPL,A
23/5/2012,21/7/2012,P,580000,33.2,33.35,1049,0.311547,AAPL,A
23/5/2012,21/7/2012,P,585000,36,36.15,524,0.309942,AAPL,A
23/5/2012,21/7/2012,P,590000,38.9,39.05,467,0.307941,AAPL,A
23/5/2012,21/7/2012,P,595000,42,42.15,502,0.306658,AAPL,A
23/5/2012,21/7/2012,P,600000,45.2,45.35,466,0.30501,AAPL,A
23/5/2012,21/7/2012,P,605000,48.5,48.7,54,0.303342,AAPL,A
23/5/2012,21/7/2012,P,610000,52,52.2,17,0.302265,AAPL,A
23/5/2012,21/7/2012,P,615000,55.5,55.95,20,0.301264,AAPL,A
23/5/2012,21/7/2012,P,620000,59.25,59.85,8,0.301437,AAPL,A
23/5/2012,21/7/2012,P,625000,63.1,63.9,2,0.301934,AAPL,A
23/5/2012,21/7/2012,P,630000,67.05,67.6,85,0.299228,AAPL,A
23/5/2012,21/7/2012,P,635000,71.1,71.95,2,0.300702,AAPL,A
23/5/2012,21/7/2012,P,640000,75.2,75.95,4,0.298463,AAPL,A
23/5/2012,21/7/2012,P,645000,79.55,80.35,0,0.300283,AAPL,A
23/5/2012,21/7/2012,P,650000,83.85,84.55,4,0.298649,AAPL,A
23/5/2012,21/7/2012,P,655000,88.25,89.15,0,0.300449,AAPL,A
23/5/2012,21/7/2012,P,660000,92.75,93.65,0,0.301178,AAPL,A
23/5/2012,21/7/2012,P,665000,97.25,98.85,0,0.308693,AAPL,A
23/5/2012,21/7/2012,P,670000,101.85,103.45,0,0.309984,AAPL,A
23/5/2012,21/7/2012,P,675000,106.4,107.3,2,0.299571,AAPL,A
23/5/2012,21/7/2012,P,680000,111.15,112,6,0.301324,AAPL,A
23/5/2012,21/7/2012,P,685000,115.85,116.8,7,0.302938,AAPL,A
23/5/2012,21/7/2012,P,690000,120.55,121.55,0,0.302704,AAPL,A
23/5/2012,21/7/2012,P,695000,125.45,126.95,0,0.316818,AAPL,A
23/5/2012,21/7/2012,P,700000,130.15,131.35,0,0.308699,AAPL,A
23/5/2012,21/7/2012,P,705000,134.75,136.55,0,0.312899,AAPL,A
23/5/2012,21/7/2012,P,710000,139.65,141.4,0,0.315498,AAPL,A
23/5/2012,21/7/2012,P,715000,144,146.25,0,0.302454,AAPL,A
23/5/2012,21/7/2012,P,720000,148.95,151.1,0,0.303712,AAPL,A
23/5/2012,21/7/2012,P,725000,153.8,156.1,0,0.305859,AAPL,A
23/5/2012,21/7/2012,P,730000,158.8,160.9,0,0.305253,AAPL,A
23/5/2012,21/7/2012,P,735000,163.7,166.2,0,0.320244,AAPL,A
23/5/2012,21/7/2012,P,740000,168.7,170.7,0,0.304828,AAPL,A
23/5/2012,21/7/2012,P,745000,173.45,175.95,0,0.311498,AAPL,A
23/5/2012,21/7/2012,P,750000,178.4,181,0,0.318104,AAPL,A
23/5/2012,21/7/2012,P,755000,183.35,185.85,0,0.31166,AAPL,A
23/5/2012,21/7/2012,P,760000,188.35,190.85,0,0.317958,AAPL,A
23/5/2012,21/7/2012,P,765000,193.3,195.85,0,0.320182,AAPL,A
23/5/2012,21/7/2012,P,770000,198.3,200.85,0,0.32631,AAPL,A
23/5/2012,21/7/2012,P,775000,203.25,205.8,0,0.322615,AAPL,A
23/5/2012,21/7/2012,P,780000,208.25,210.8,0,0.328507,AAPL,A
23/5/2012,21/7/2012,P,785000,213.25,215.75,0,0.328255,AAPL,A
23/5/2012,21/7/2012,P,790000,218.25,220.75,0,0.333979,AAPL,A
23/5/2012,21/7/2012,P,795000,223.2,225.7,0,0.318373,AAPL,A
23/5/2012,21/7/2012,P,800000,228.2,230.7,0,0.323751,AAPL,A
23/5/2012,21/7/2012,P,805000,233.2,235.7,0,0.329087,AAPL,A
23/5/2012,21/7/2012,P,810000,238.15,240.7,0,,AAPL,A
23/5/2012,21/7/2012,P,815000,243.15,245.65,0,,AAPL,A
23/5/2012,21/7/2012,P,820000,248.15,250.65,0,,AAPL,A
23/5/2012,21/7/2012,P,825000,253.15,255.65,0,,AAPL,A
23/5/2012,21/7/2012,P,830000,258.15,260.65,0,,AAPL,A
23/5/2012,21/7/2012,P,835000,263.15,265.65,0,,AAPL,A
23/5/2012,21/7/2012,P,840000,268.15,270.65,0,,AAPL,A
23/5/2012,21/7/2012,P,845000,273.15,275.65,0,,AAPL,A
23/5/2012,21/7/2012,P,850000,278.15,280.65,0,,AAPL,A
23/5/2012,21/7/2012,P,855000,283.15,285.6,0,,AAPL,A
23/5/2012,21/7/2012,P,860000,288.15,290.6,0,,AAPL,A
23/5/2012,21/7/2012,P,865000,293.15,295.6,0,,AAPL,A
23/5/2012,21/7/2012,P,870000,298.15,300.6,0,,AAPL,A
23/5/2012,21/7/2012,P,875000,303.15,305.6,0,,AAPL,A
23/5/2012,21/7/2012,P,880000,308.15,310.6,0,,AAPL,A
23/5/2012,21/7/2012,P,885000,313.15,315.6,0,,AAPL,A
23/5/2012,21/7/2012,P,890000,318.15,320.6,0,,AAPL,A
23/5/2012,21/7/2012,P,900000,328.15,330.6,0,,AAPL,A
23/5/2012,21/7/2012,P,910000,338.15,340.6,0,,AAPL,A
23/5/2012,21/7/2012,P,920000,348.15,350.6,0,,AAPL,A
23/5/2012,21/7/2012,P,930000,358.15,360.6,0,,AAPL,A
23/5/2012,21/7/2012,P,940000,368.15,370.6,0,,AAPL,A
23/5/2012,21/7/2012,P,950000,378.15,380.6,0,,AAPL,A
23/5/2012,21/7/2012,P,960000,388.15,390.6,0,,AAPL,A
23/5/2012,18/8/2012,C,300000,270.6,272.75,0,0.632208,AAPL,A
23/5/2012,18/8/2012,C,305000,265.65,267.85,0,0.625172,AAPL,A
23/5/2012,18/8/2012,C,310000,260.65,262.85,0,0.610076,AAPL,A
23/5/2012,18/8/2012,C,315000,255.75,257.9,0,0.60272,AAPL,A
23/5/2012,18/8/2012,C,320000,250.75,252.95,0,0.59035,AAPL,A
23/5/2012,18/8/2012,C,325000,245.45,248.05,0,0.566197,AAPL,A
23/5/2012,18/8/2012,C,330000,240.55,243.1,0,0.559149,AAPL,A
23/5/2012,18/8/2012,C,335000,235.6,238.15,0,0.54954,AAPL,A
23/5/2012,18/8/2012,C,340000,230.65,233.2,0,0.539842,AAPL,A
23/5/2012,18/8/2012,C,345000,226.2,228.25,0,0.548804,AAPL,A
23/5/2012,18/8/2012,C,350000,221.1,223.2,0,0.529465,AAPL,A
23/5/2012,18/8/2012,C,355000,215.85,218.45,0,0.515683,AAPL,A
23/5/2012,18/8/2012,C,360000,211.2,213.45,0,0.513662,AAPL,A
23/5/2012,18/8/2012,C,365000,206,208.65,0,0.500017,AAPL,A
23/5/2012,18/8/2012,C,370000,201.1,203.8,0,0.494013,AAPL,A
23/5/2012,18/8/2012,C,375000,196.6,198.7,0,0.491591,AAPL,A
23/5/2012,18/8/2012,C,380000,191.6,193.85,0,0.481951,AAPL,A
23/5/2012,18/8/2012,C,385000,186.55,189.15,0,0.474637,AAPL,A
23/5/2012,18/8/2012,C,390000,182,183.85,0,0.464723,AAPL,A
23/5/2012,18/8/2012,C,395000,177.1,179.1,2,0.459097,AAPL,A
23/5/2012,18/8/2012,C,400000,172.35,174.15,75,0.451959,AAPL,A
23/5/2012,18/8/2012,C,405000,167.45,169.9,18,0.454788,AAPL,A
23/5/2012,18/8/2012,C,410000,162.6,164.7,1,0.440352,AAPL,A
23/5/2012,18/8/2012,C,415000,158.45,159.8,10,0.442881,AAPL,A
23/5/2012,18/8/2012,C,420000,153.75,154.8,13,0.433922,AAPL,A
23/5/2012,18/8/2012,C,425000,149,150.1,10,0.428428,AAPL,A
23/5/2012,18/8/2012,C,430000,144.45,145.55,4,0.427142,AAPL,A
23/5/2012,18/8/2012,C,435000,139.9,140.95,13,0.424174,AAPL,A
23/5/2012,18/8/2012,C,440000,135.2,136.15,0,0.416229,AAPL,A
23/5/2012,18/8/2012,C,445000,130.65,131.6,1,0.412488,AAPL,A
23/5/2012,18/8/2012,C,450000,126.15,127.1,53,0.409074,AAPL,A
23/5/2012,18/8/2012,C,455000,120.85,122.6,0,0.396823,AAPL,A
23/5/2012,18/8/2012,C,460000,117.25,118.1,1,0.400957,AAPL,A
23/5/2012,18/8/2012,C,465000,112.9,113.7,13,0.397612,AAPL,A
23/5/2012,18/8/2012,C,470000,107.9,109.45,1,0.389234,AAPL,A
23/5/2012,18/8/2012,C,475000,104.25,105.1,10,0.390631,AAPL,A
23/5/2012,18/8/2012,C,480000,99.95,101,1,0.387707,AAPL,A
23/5/2012,18/8/2012,C,485000,95.55,96.9,10,0.383211,AAPL,A
23/5/2012,18/8/2012,C,490000,91.8,92.8,4,0.38251,AAPL,A
23/5/2012,18/8/2012,C,495000,87.7,88.75,0,0.378814,AAPL,A
23/5/2012,18/8/2012,C,500000,84.05,84.8,30,0.377832,AAPL,A
23/5/2012,18/8/2012,C,505000,79.95,81.05,1,0.374322,AAPL,A
23/5/2012,18/8/2012,C,510000,76.4,77.35,22,0.37351,AAPL,A
23/5/2012,18/8/2012,C,515000,72.75,73.65,1,0.37115,AAPL,A
23/5/2012,18/8/2012,C,520000,69.15,69.9,35,0.367908,AAPL,A
23/5/2012,18/8/2012,C,525000,65.9,66.7,56,0.368588,AAPL,A
23/5/2012,18/8/2012,C,530000,62.5,63.3,61,0.36641,AAPL,A
23/5/2012,18/8/2012,C,535000,59.25,59.85,18,0.36386,AAPL,A
23/5/2012,18/8/2012,C,540000,56.1,56.7,34,0.362408,AAPL,A
23/5/2012,18/8/2012,C,545000,53.05,53.35,96,0.359536,AAPL,A
23/5/2012,18/8/2012,C,550000,50.05,50.65,463,0.359101,AAPL,A
23/5/2012,18/8/2012,C,555000,47.2,47.65,174,0.357025,AAPL,A
23/5/2012,18/8/2012,C,560000,44.4,44.95,674,0.355666,AAPL,A
23/5/2012,18/8/2012,C,565000,41.75,42.2,235,0.353834,AAPL,A
23/5/2012,18/8/2012,C,570000,39.2,39.55,469,0.352007,AAPL,A
23/5/2012,18/8/2012,C,575000,36.8,37.05,460,0.350653,AAPL,A
